ds,y,y
09/03/2023 23:40,24.11994171,24.16237597
09/03/2023 23:45,24.11994171,24.16169825
09/03/2023 23:50,24.11994171,24.16081783
09/03/2023 23:55,24.11994171,24.15975249
10/03/2023 0:00,24.11994171,24.15852132
10/03/2023 0:05,24.11994171,24.15714456
10/03/2023 0:10,24.11994171,24.15564332
10/03/2023 0:15,24.27021217,24.15403944
10/03/2023 0:20,24.27021217,24.15203189
10/03/2023 0:25,24.27021217,24.14996652
10/03/2023 0:30,24.27021217,24.14786591
10/03/2023 0:35,24.27021217,24.14575243
10/03/2023 0:40,24.27021217,24.14364806
10/03/2023 0:45,24.27021217,24.14157415
10/03/2023 0:50,24.27021217,24.13955123
10/03/2023 0:55,24.27021217,24.13759883
10/03/2023 1:00,24.27021217,24.13573529
10/03/2023 1:05,24.27021217,24.13397759
10/03/2023 1:10,24.27021217,24.13234121
10/03/2023 1:15,24.27021217,24.13083996
10/03/2023 1:20,24.27021217,24.12948588
10/03/2023 1:25,24.27021217,24.12828913
10/03/2023 1:30,24.27021217,24.12725791
10/03/2023 1:35,24.27021217,24.12639838
10/03/2023 1:40,24.27021217,24.12571459
10/03/2023 1:45,24.27021217,24.12520849
10/03/2023 1:50,24.27021217,24.12487991
10/03/2023 1:55,24.27021217,24.12472653
10/03/2023 2:00,24.27021217,24.12474398
10/03/2023 2:05,24.27021217,24.12492581
10/03/2023 2:10,24.27021217,24.12526363
10/03/2023 2:15,24.27021217,24.12574713
10/03/2023 2:20,24.27021217,24.12636425
10/03/2023 2:25,24.27021217,24.12710125
10/03/2023 2:30,24.27021217,24.12794287
10/03/2023 2:35,24.27021217,24.1288725
10/03/2023 2:40,24.27021217,24.1298723
10/03/2023 2:45,24.27021217,24.13092342
10/03/2023 2:50,24.27021217,24.13200617
10/03/2023 2:55,24.12163353,24.13310022
10/03/2023 3:00,24.12163353,24.1341848
10/03/2023 3:05,24.12163353,24.13523892
10/03/2023 3:10,24.12163353,24.1362416
10/03/2023 3:15,24.12163353,24.13717204
10/03/2023 3:20,24.12163353,24.1380099
10/03/2023 3:25,24.12163353,24.13873544
10/03/2023 3:30,24.12163353,24.13897791
10/03/2023 3:35,24.12163353,24.1390714
10/03/2023 3:40,24.12163353,24.13899939
10/03/2023 3:45,24.12163353,24.13874677
10/03/2023 3:50,24.12163353,24.13830011
10/03/2023 3:55,24.12163353,24.13764775
10/03/2023 4:00,24.12163353,24.13678001
10/03/2023 4:05,24.12163353,24.13568929
10/03/2023 4:10,24.12163353,24.13437024
10/03/2023 4:15,24.12163353,24.13281984
10/03/2023 4:20,24.12163353,24.13103746
10/03/2023 4:25,24.12163353,24.12902501
10/03/2023 4:30,24.12163353,24.12678692
10/03/2023 4:35,24.12163353,24.12433019
10/03/2023 4:40,24.12163353,24.12166441
10/03/2023 4:45,24.12163353,24.11880175
10/03/2023 4:50,24.12163353,24.11575689
10/03/2023 4:55,24.12163353,24.11254704
10/03/2023 5:00,24.12163353,24.10919178
10/03/2023 5:05,24.12163353,24.10571302
10/03/2023 5:10,24.12163353,24.10213487
10/03/2023 5:15,24.12163353,24.09848351
10/03/2023 5:20,24.12163353,24.09478701
10/03/2023 5:25,24.27018547,24.09107522
10/03/2023 5:30,24.27018547,24.08737953
10/03/2023 5:35,24.27018547,24.08373266
10/03/2023 5:40,24.27018547,24.08016853
10/03/2023 5:45,24.27018547,24.07672194
10/03/2023 5:50,24.27018547,24.07342837
10/03/2023 5:55,24.27018547,24.07032377
10/03/2023 6:00,24.27018547,24.06744426
10/03/2023 6:05,24.27018547,24.06482591
10/03/2023 6:10,24.27018547,24.06250444
10/03/2023 6:15,24.27018547,24.06051502
10/03/2023 6:20,24.27018547,24.05889197
10/03/2023 6:25,24.27018547,24.05766851
10/03/2023 6:30,24.27018547,24.05687654
10/03/2023 6:35,24.27018547,24.05654635
10/03/2023 6:40,24.27018547,24.05644333
10/03/2023 6:45,24.27018547,24.05685703
10/03/2023 6:50,24.27018547,24.05781165
10/03/2023 6:55,24.27018547,24.05932893
10/03/2023 7:00,24.27018547,24.06142799
10/03/2023 7:05,24.27018547,24.06412517
10/03/2023 7:10,24.27018547,24.06743385
10/03/2023 7:15,24.27018547,24.07136435
10/03/2023 7:20,24.27018547,24.07592382
10/03/2023 7:25,24.27018547,24.08111617
10/03/2023 7:30,24.27018547,24.08694196
10/03/2023 7:35,24.27018547,24.09339842
10/03/2023 7:40,24.27018547,24.10047939
10/03/2023 7:45,24.27018547,24.10817536
10/03/2023 7:50,24.27018547,24.11647346
10/03/2023 7:55,24.27018547,24.12535754
10/03/2023 8:00,24.27018547,24.13480827
10/03/2023 8:05,24.27018547,24.14480318
10/03/2023 8:10,24.27018547,24.15531684
10/03/2023 8:15,24.27018547,24.16632094
10/03/2023 8:20,24.27018547,24.17778454
10/03/2023 8:25,24.27018547,24.18967415
10/03/2023 8:30,24.27018547,24.20195401
10/03/2023 8:35,24.27018547,24.21458626
10/03/2023 8:40,24.27018547,24.22753121
10/03/2023 8:45,24.27018547,24.24074754
10/03/2023 8:50,24.27018547,24.25419257
10/03/2023 8:55,24.27018547,24.26782255
10/03/2023 9:00,24.27018547,24.28159292
10/03/2023 9:05,24.27018547,24.29545855
10/03/2023 9:10,24.27018547,24.3093741
10/03/2023 9:15,24.27018547,24.32329423
10/03/2023 9:20,24.27018547,24.33717394
10/03/2023 9:25,24.27018547,24.3509688
10/03/2023 9:30,24.27018547,24.36463529
10/03/2023 9:35,24.27018547,24.37813102
10/03/2023 9:40,24.27018547,24.391415
10/03/2023 9:45,24.27018547,24.40444792
10/03/2023 9:50,24.27018547,24.41719239
10/03/2023 9:55,24.27018547,24.42961311
10/03/2023 10:00,24.27018547,24.44167715
10/03/2023 10:05,24.27018547,24.45335411
10/03/2023 10:10,24.27018547,24.46461631
10/03/2023 10:15,24.27018547,24.47543893
10/03/2023 10:20,24.27018547,24.48580014
10/03/2023 10:25,24.27018547,24.49568124
10/03/2023 10:30,24.41956139,24.50506674
10/03/2023 10:35,24.41956139,24.51394441
10/03/2023 10:40,24.41956139,24.52230533
10/03/2023 10:45,24.41956139,24.53014392
10/03/2023 10:50,24.41956139,24.53745794
10/03/2023 10:55,24.41956139,24.54424842
10/03/2023 11:00,24.41956139,24.55051966
10/03/2023 11:05,24.41956139,24.5562791
10/03/2023 11:10,24.41956139,24.56153725
10/03/2023 11:15,24.41956139,24.56630758
10/03/2023 11:20,24.41956139,24.57060633
10/03/2023 11:25,24.41956139,24.5744524
10/03/2023 11:30,24.41956139,24.5778671
10/03/2023 11:35,24.41956139,24.58087403
10/03/2023 11:40,24.41956139,24.58349879
10/03/2023 11:45,24.41956139,24.58576879
10/03/2023 11:50,24.41956139,24.58771299
10/03/2023 11:55,24.41956139,24.58936164
10/03/2023 12:00,24.41956139,24.59074605
10/03/2023 12:05,24.41956139,24.59189827
10/03/2023 12:10,24.41956139,24.59285083
10/03/2023 12:15,24.41956139,24.59363649
10/03/2023 12:20,24.41956139,24.59428793
10/03/2023 12:25,24.41956139,24.59483746
10/03/2023 12:30,24.41956139,24.59531681
10/03/2023 12:35,24.41956139,24.59575677
10/03/2023 12:40,24.41956139,24.59618699
10/03/2023 12:45,24.41956139,24.59663572
10/03/2023 12:50,24.41956139,24.59712957
10/03/2023 12:55,24.41956139,24.59769325
10/03/2023 13:00,24.41956139,24.5983494
10/03/2023 13:05,24.41956139,24.59911837
10/03/2023 13:10,24.41956139,24.60001806
10/03/2023 13:15,24.41956139,24.60106376
10/03/2023 13:20,24.41956139,24.60226799
10/03/2023 13:25,24.41956139,24.60364041
10/03/2023 13:30,24.41956139,24.60518773
10/03/2023 13:35,24.41956139,24.6069136
10/03/2023 13:40,24.41956139,24.60881865
10/03/2023 13:45,24.41956139,24.61090036
10/03/2023 13:50,24.41956139,24.61315317
10/03/2023 13:55,24.41956139,24.61556842
10/03/2023 14:00,24.41956139,24.61813446
10/03/2023 14:05,24.41956139,24.62083672
10/03/2023 14:10,24.41956139,24.62365777
10/03/2023 14:15,24.41956139,24.62657751
10/03/2023 14:20,24.41956139,24.62957326
10/03/2023 14:25,24.56854248,24.63261994
10/03/2023 14:30,24.56854248,24.63569026
10/03/2023 14:35,24.56854248,24.63875494
10/03/2023 14:40,24.56854248,24.6417829
10/03/2023 14:45,24.56854248,24.6447415
10/03/2023 14:50,24.56854248,24.64759683
10/03/2023 14:55,24.56854248,24.65031391
10/03/2023 15:00,24.56854248,24.65285701
10/03/2023 15:05,24.56854248,24.65518988
10/03/2023 15:10,24.56854248,24.65727609
10/03/2023 15:15,24.56854248,24.65907926
10/03/2023 15:20,24.56854248,24.6605634
10/03/2023 15:25,24.56854248,24.66169315
10/03/2023 15:30,24.56854248,24.66243411
10/03/2023 15:35,24.56854248,24.66275306
10/03/2023 15:40,24.56854248,24.6626183
10/03/2023 15:45,24.56854248,24.66199986
10/03/2023 15:50,24.56854248,24.66086978
10/03/2023 15:55,24.56854248,24.65920234
10/03/2023 16:00,24.56854248,24.65697427
10/03/2023 16:05,24.4188385,24.654165
10/03/2023 16:10,24.4188385,24.65075678
10/03/2023 16:15,24.4188385,24.64673493
10/03/2023 16:20,24.4188385,24.64208791
10/03/2023 16:25,24.4188385,24.63680751
10/03/2023 16:30,24.4188385,24.63088893
10/03/2023 16:35,24.4188385,24.62433083
10/03/2023 16:40,24.4188385,24.61713546
10/03/2023 16:45,24.4188385,24.6093086
10/03/2023 16:50,24.4188385,24.60085964
10/03/2023 16:55,24.4188385,24.59180153
10/03/2023 17:00,24.4188385,24.58215074
10/03/2023 17:05,24.4188385,24.57192717
10/03/2023 17:10,24.4188385,24.5611541
10/03/2023 17:15,24.4188385,24.54985804
10/03/2023 17:20,24.4188385,24.5380686
10/03/2023 17:25,24.4188385,24.52581832
10/03/2023 17:30,24.4188385,24.51314251
10/03/2023 17:35,24.4188385,24.50007903
10/03/2023 17:40,24.4188385,24.48666806
10/03/2023 17:45,24.4188385,24.4729519
10/03/2023 17:50,24.4188385,24.45897467
10/03/2023 17:55,24.4188385,24.4447821
10/03/2023 18:00,24.4188385,24.4304212
10/03/2023 18:05,24.4188385,24.41594001
10/03/2023 18:10,24.4188385,24.40138731
10/03/2023 18:15,24.4188385,24.3868123
10/03/2023 18:20,24.4188385,24.37226432
10/03/2023 18:25,24.4188385,24.35779254
10/03/2023 18:30,24.4188385,24.34344567
10/03/2023 18:35,24.27018356,24.32927165
10/03/2023 18:40,24.27018356,24.31531737
10/03/2023 18:45,24.27018356,24.30162838
10/03/2023 18:50,24.27018356,24.28824863
10/03/2023 18:55,24.27018356,24.27522019
10/03/2023 19:00,24.27018356,24.26258301
10/03/2023 19:05,24.27018356,24.25037471
10/03/2023 19:10,24.27018356,24.2386303
10/03/2023 19:15,24.27018356,24.22738204
10/03/2023 19:20,24.27018356,24.21665926
10/03/2023 19:25,24.27018356,24.20648814
10/03/2023 19:30,24.27018356,24.19689166
10/03/2023 19:35,24.27018356,24.1878894
10/03/2023 19:40,24.27018356,24.1794975
10/03/2023 19:45,24.27018356,24.17172861
10/03/2023 19:50,24.27018356,24.16459177
10/03/2023 19:55,24.27018356,24.15809246
10/03/2023 20:00,24.27018356,24.15223259
10/03/2023 20:05,24.27018356,24.14701051
10/03/2023 20:10,24.27018356,24.14242108
10/03/2023 20:15,24.27018356,24.13845575
10/03/2023 20:20,24.27018356,24.13510264
10/03/2023 20:25,24.27018356,24.13234667
10/03/2023 20:30,24.27018356,24.13016972
10/03/2023 20:35,24.27018356,24.12855078
10/03/2023 20:40,24.27018356,24.1274661
10/03/2023 20:45,24.27018356,24.12688945
10/03/2023 20:50,24.27018356,24.12679226
10/03/2023 20:55,24.27018356,24.12714393
10/03/2023 21:00,24.27018356,24.12791198
10/03/2023 21:05,24.27018356,24.12906236
10/03/2023 21:10,24.27018356,24.13055969
10/03/2023 21:15,24.27018356,24.1323675
10/03/2023 21:20,24.27018356,24.13444855
10/03/2023 21:25,24.27018356,24.13676505
10/03/2023 21:30,24.27018356,24.13927894
10/03/2023 21:35,24.27018356,24.14195219
10/03/2023 21:40,24.27018356,24.14474702
10/03/2023 21:45,24.27018356,24.1476262
10/03/2023 21:50,24.27018356,24.15055328
10/03/2023 21:55,24.27018356,24.15349282
10/03/2023 22:00,24.27018356,24.15641067
10/03/2023 22:05,24.27018356,24.15927413
10/03/2023 22:10,24.27018356,24.16205219
10/03/2023 22:15,24.27018356,24.16471573
10/03/2023 22:20,24.27018356,24.16723766
10/03/2023 22:25,24.27018356,24.16959308
10/03/2023 22:30,24.27018356,24.17175944
10/03/2023 22:35,24.27018356,24.17371664
10/03/2023 22:40,24.27018356,24.17527444
10/03/2023 22:45,24.27018356,24.17659058
10/03/2023 22:50,24.27018356,24.17765279
10/03/2023 22:55,24.27018356,24.17845151
10/03/2023 23:00,24.27018356,24.17897988
10/03/2023 23:05,24.12126541,24.17923374
10/03/2023 23:10,24.12126541,24.17921161
10/03/2023 23:15,24.12126541,24.17891458
10/03/2023 23:20,24.12126541,24.17834632
10/03/2023 23:25,24.12126541,24.1775129
10/03/2023 23:30,24.12126541,24.17642274
10/03/2023 23:35,24.12126541,24.17508643
10/03/2023 23:40,24.12126541,24.17351664
10/03/2023 23:45,24.12126541,24.1717279
10/03/2023 23:50,23.97194099,24.16973646
10/03/2023 23:55,23.97194099,24.16756009
11/03/2023 0:00,23.97194099,24.16521791
11/03/2023 0:05,23.97194099,24.16273012
11/03/2023 0:10,23.97194099,24.16011786
11/03/2023 0:15,24.12076569,24.15740296
11/03/2023 0:20,24.12076569,24.15460771
11/03/2023 0:25,24.12076569,24.15175465
11/03/2023 0:30,24.12076569,24.14886634
11/03/2023 0:35,24.12076569,24.14596517
11/03/2023 0:40,24.12076569,24.1430731
11/03/2023 0:45,24.12076569,24.14021148
11/03/2023 0:50,24.12076569,24.13740087
11/03/2023 0:55,24.12076569,24.13466077
11/03/2023 1:00,24.12076569,24.13200954
11/03/2023 1:05,24.12076569,24.12946414
11/03/2023 1:10,24.12076569,24.12704006
11/03/2023 1:15,24.12076569,24.12475111
11/03/2023 1:20,24.12076569,24.12260934
11/03/2023 1:25,24.12076569,24.12062489
11/03/2023 1:30,24.12076569,24.11880598
11/03/2023 1:35,24.26992035,24.11715874
11/03/2023 1:40,24.26992035,24.11568725
11/03/2023 1:45,24.26992035,24.11439346
11/03/2023 1:50,24.26992035,24.11327718
11/03/2023 1:55,24.26992035,24.11207721
11/03/2023 2:00,24.26992035,24.11104806
11/03/2023 2:05,24.26992035,24.1101833
11/03/2023 2:10,24.26992035,24.10947452
11/03/2023 2:15,24.26992035,24.10891143
11/03/2023 2:20,24.26992035,24.10848195
11/03/2023 2:25,24.26992035,24.10817235
11/03/2023 2:30,24.26992035,24.10796738
11/03/2023 2:35,24.26992035,24.10785042
11/03/2023 2:40,24.26992035,24.10780362
11/03/2023 2:45,24.26992035,24.10780815
11/03/2023 2:50,24.26992035,24.1078443
11/03/2023 2:55,24.26992035,24.10789175
11/03/2023 3:00,24.26992035,24.10792974
11/03/2023 3:05,24.26992035,24.10793727
11/03/2023 3:10,24.26992035,24.10789335
11/03/2023 3:15,24.26992035,24.1077772
11/03/2023 3:20,24.26992035,24.10756846
11/03/2023 3:25,24.26992035,24.1072474
11/03/2023 3:30,24.26992035,24.10679518
11/03/2023 3:35,24.26992035,24.10619398
11/03/2023 3:40,24.26992035,24.10542727
11/03/2023 3:45,24.26992035,24.10447996
11/03/2023 3:50,24.26992035,24.1033386
11/03/2023 3:55,24.26992035,24.10199154
11/03/2023 4:00,24.26992035,24.1004291
11/03/2023 4:05,24.26992035,24.09864369
11/03/2023 4:10,24.26992035,24.09662995
11/03/2023 4:15,24.26992035,24.09438485
11/03/2023 4:20,24.26992035,24.09190778
11/03/2023 4:25,24.26992035,24.08920064
11/03/2023 4:30,24.26992035,24.08626785
11/03/2023 4:35,24.26992035,24.08311642
11/03/2023 4:40,24.26992035,24.07975595
11/03/2023 4:45,24.26992035,24.07619859
11/03/2023 4:50,24.26992035,24.07245904
11/03/2023 4:55,24.26992035,24.06855449
11/03/2023 5:00,24.26992035,24.06450453
11/03/2023 5:05,24.26992035,24.06012901
11/03/2023 5:10,24.26992035,24.05565409
11/03/2023 5:15,24.26992035,24.05110596
11/03/2023 5:20,24.26992035,24.04651271
11/03/2023 5:25,24.26992035,24.04190415
11/03/2023 5:30,24.26992035,24.03731169
11/03/2023 5:35,24.26992035,24.03276806
11/03/2023 5:40,24.26992035,24.02830716
11/03/2023 5:45,24.26992035,24.0239638
11/03/2023 5:50,24.26992035,24.01977347
11/03/2023 5:55,24.26992035,24.01577211
11/03/2023 6:00,24.26992035,24.01199584
11/03/2023 6:05,24.26992035,24.00848071
11/03/2023 6:10,24.26992035,24.00526248
11/03/2023 6:15,24.12099075,24.0023763
11/03/2023 6:20,24.12099075,23.99985648
11/03/2023 6:25,24.12099075,23.99773626
11/03/2023 6:30,24.12099075,23.99604752
11/03/2023 6:35,24.12099075,23.99482057
11/03/2023 6:40,24.12099075,23.99408389
11/03/2023 6:45,23.97164154,23.99386394
11/03/2023 6:50,23.97164154,23.9941849
11/03/2023 6:55,23.97164154,23.99506852
11/03/2023 7:00,23.97164154,23.99653394
11/03/2023 7:05,23.97164154,23.99859746
11/03/2023 7:10,23.97164154,24.00127248
11/03/2023 7:15,23.97164154,24.00456933
11/03/2023 7:20,23.97164154,24.00849515
11/03/2023 7:25,23.97164154,24.01305384
11/03/2023 7:30,23.97164154,24.01824598
11/03/2023 7:35,23.97164154,24.02406878
11/03/2023 7:40,23.97164154,24.0305161
11/03/2023 7:45,23.97164154,24.03757841
11/03/2023 7:50,23.97164154,24.04524286
11/03/2023 7:55,23.97164154,24.05349329
11/03/2023 8:00,23.97164154,24.06231036
11/03/2023 8:05,23.97164154,24.07167162
11/03/2023 8:10,23.97164154,24.08155162
11/03/2023 8:15,23.97164154,24.09192207
11/03/2023 8:20,23.97164154,24.10275201
11/03/2023 8:25,23.97164154,24.11400797
11/03/2023 8:30,24.12024307,24.12565417
11/03/2023 8:35,24.12024307,24.13765277
11/03/2023 8:40,24.12024307,24.14996407
11/03/2023 8:45,24.12024307,24.16254674
11/03/2023 8:50,24.26878166,24.17535812
11/03/2023 8:55,24.26878166,24.18835445
11/03/2023 9:00,24.26878166,24.20149116
11/03/2023 9:05,24.26878166,24.21472314
11/03/2023 9:10,24.26878166,24.22800503
11/03/2023 9:15,24.26878166,24.24129151
11/03/2023 9:20,24.26878166,24.25453756
11/03/2023 9:25,24.26878166,24.26769877
11/03/2023 9:30,24.26878166,24.28073161
11/03/2023 9:35,24.26878166,24.29359368
11/03/2023 9:40,24.26878166,24.306244
11/03/2023 9:45,24.26878166,24.31864328
11/03/2023 9:50,24.41791153,24.33075408
11/03/2023 9:55,24.41791153,24.34254115
11/03/2023 10:00,24.41791153,24.35397154
11/03/2023 10:05,24.41791153,24.36501485
11/03/2023 10:10,24.41791153,24.37564339
11/03/2023 10:15,24.41791153,24.38583235
11/03/2023 10:20,24.41791153,24.39555991
11/03/2023 10:25,24.41791153,24.40480736
11/03/2023 10:30,24.41791153,24.4135592
11/03/2023 10:35,24.41791153,24.42180321
11/03/2023 10:40,24.41791153,24.42953048
11/03/2023 10:45,24.41791153,24.43673542
11/03/2023 10:50,24.41791153,24.44341579
11/03/2023 10:55,24.41791153,24.44957262
11/03/2023 11:00,24.41791153,24.4552102
11/03/2023 11:05,24.41791153,24.46033598
11/03/2023 11:10,24.41791153,24.46496048
11/03/2023 11:15,24.41791153,24.46909716
11/03/2023 11:20,24.41791153,24.47276225
11/03/2023 11:25,24.41791153,24.47597466
11/03/2023 11:30,24.41791153,24.47875572
11/03/2023 11:35,24.41791153,24.48112899
11/03/2023 11:40,24.41791153,24.4831201
11/03/2023 11:45,24.41791153,24.48475644
11/03/2023 11:50,24.41791153,24.48606698
11/03/2023 11:55,24.41791153,24.48708199
11/03/2023 12:00,24.41791153,24.48783274
11/03/2023 12:05,24.41791153,24.4883513
11/03/2023 12:10,24.41791153,24.48867021
11/03/2023 12:15,24.41791153,24.48882221
11/03/2023 12:20,24.41791153,24.48883999
11/03/2023 12:25,24.41791153,24.48875588
11/03/2023 12:30,24.41791153,24.48860157
11/03/2023 12:35,24.41791153,24.48840787
11/03/2023 12:40,24.41791153,24.48820444
11/03/2023 12:45,24.41791153,24.48801952
11/03/2023 12:50,24.41791153,24.48787971
11/03/2023 12:55,24.41791153,24.48780974
11/03/2023 13:00,24.41791153,24.48783223
11/03/2023 13:05,24.41791153,24.48796755
11/03/2023 13:10,24.41791153,24.48823359
11/03/2023 13:15,24.41791153,24.48864563
11/03/2023 13:20,24.41791153,24.48921621
11/03/2023 13:25,24.41791153,24.48995497
11/03/2023 13:30,24.41791153,24.49086863
11/03/2023 13:35,24.41791153,24.49196086
11/03/2023 13:40,24.41791153,24.49323225
11/03/2023 13:45,24.41791153,24.49468031
11/03/2023 13:50,24.41791153,24.49629946
11/03/2023 13:55,24.41791153,24.49808105
11/03/2023 14:00,24.41791153,24.50001344
11/03/2023 14:05,24.41791153,24.50208204
11/03/2023 14:10,24.41791153,24.50426945
11/03/2023 14:15,24.41791153,24.50655553
11/03/2023 14:20,24.41791153,24.50891763
11/03/2023 14:25,24.41791153,24.51133065
11/03/2023 14:30,24.41791153,24.51376732
11/03/2023 14:35,24.41791153,24.51619834
11/03/2023 14:40,24.41791153,24.51859264
11/03/2023 14:45,24.41791153,24.52091759
11/03/2023 14:50,24.41791153,24.52313927
11/03/2023 14:55,24.41791153,24.5252227
11/03/2023 15:00,24.41791153,24.52713214
11/03/2023 15:05,24.41791153,24.52883135
11/03/2023 15:10,24.41791153,24.53028391
11/03/2023 15:15,24.41791153,24.53145343
11/03/2023 15:20,24.41791153,24.53230391
11/03/2023 15:25,24.41791153,24.53280001
11/03/2023 15:30,24.41791153,24.53290731
11/03/2023 15:35,24.41791153,24.53259261
11/03/2023 15:40,24.41791153,24.53182419
11/03/2023 15:45,24.41791153,24.5305721
11/03/2023 15:50,24.41791153,24.52880837
11/03/2023 15:55,24.41791153,24.52650727
11/03/2023 16:00,24.41791153,24.52364555
11/03/2023 16:05,24.41791153,24.52020262
11/03/2023 16:10,24.41791153,24.51616075
11/03/2023 16:15,24.41791153,24.51150524
11/03/2023 16:20,24.41791153,24.50622457
11/03/2023 16:25,24.41791153,24.50031052
11/03/2023 16:30,24.41791153,24.49375828
11/03/2023 16:35,24.41791153,24.48656653
11/03/2023 16:40,24.41791153,24.4787375
11/03/2023 16:45,24.41791153,24.47027699
11/03/2023 16:50,24.41791153,24.46119438
11/03/2023 16:55,24.41791153,24.45150262
11/03/2023 17:00,24.41791153,24.44121817
11/03/2023 17:05,24.41791153,24.43036094
11/03/2023 17:10,24.41791153,24.41895422
11/03/2023 17:15,24.41791153,24.4070245
11/03/2023 17:20,24.41791153,24.39460141
11/03/2023 17:25,24.41791153,24.38171747
11/03/2023 17:30,24.41791153,24.36840801
11/03/2023 17:35,24.41791153,24.35471088
11/03/2023 17:40,24.26862144,24.34066626
11/03/2023 17:45,24.26862144,24.32631644
11/03/2023 17:50,24.26862144,24.31170556
11/03/2023 17:55,24.26862144,24.29687933
11/03/2023 18:00,24.12008286,24.28188477
11/03/2023 18:05,24.12008286,24.26676993
11/03/2023 18:10,24.12008286,24.25158358
11/03/2023 18:15,24.12008286,24.23637491
11/03/2023 18:20,24.12008286,24.22119328
11/03/2023 18:25,24.12008286,24.20608785
11/03/2023 18:30,24.12008286,24.19110732
11/03/2023 18:35,24.12008286,24.17629965
11/03/2023 18:40,24.12008286,24.16171171
11/03/2023 18:45,24.12008286,24.14738907
11/03/2023 18:50,23.97055626,24.13337566
11/03/2023 18:55,23.97055626,24.11971357
11/03/2023 19:00,23.97055626,24.10644274
11/03/2023 19:05,23.97055626,24.09360078
11/03/2023 19:10,23.97055626,24.08122272
11/03/2023 19:15,23.97055626,24.06934081
11/03/2023 19:20,23.97055626,24.05798437
11/03/2023 19:25,23.97055626,24.0471796
11/03/2023 19:30,23.97055626,24.03694946
11/03/2023 19:35,23.97055626,24.02731355
11/03/2023 19:40,23.97055626,24.018288
11/03/2023 19:45,23.97055626,24.00988545
11/03/2023 19:50,23.97055626,24.00211495
11/03/2023 19:55,23.97055626,23.99498199
11/03/2023 20:00,23.97055626,23.98848847
11/03/2023 20:05,23.97055626,23.98263274
11/03/2023 20:10,23.97055626,23.97740966
11/03/2023 20:15,23.97055626,23.97281067
11/03/2023 20:20,23.97055626,23.9688239
11/03/2023 20:25,23.97055626,23.96543428
11/03/2023 20:30,23.97055626,23.96262368
11/03/2023 20:35,23.97055626,23.96037108
11/03/2023 20:40,23.97055626,23.95865275
11/03/2023 20:45,23.97055626,23.95744244
11/03/2023 20:50,23.97055626,23.95671161
11/03/2023 20:55,23.97055626,23.95642962
11/03/2023 21:00,23.97055626,23.95656401
11/03/2023 21:05,23.97055626,23.95708074
11/03/2023 21:10,23.97055626,23.95794441
11/03/2023 21:15,23.97055626,23.95911858
11/03/2023 21:20,23.97055626,23.96056597
11/03/2023 21:25,23.97055626,23.96224881
11/03/2023 21:30,23.97055626,23.96412905
11/03/2023 21:35,23.97055626,23.96616864
11/03/2023 21:40,23.97055626,23.96832982
11/03/2023 21:45,23.97055626,23.97057535
11/03/2023 21:50,23.97055626,23.97286877
11/03/2023 21:55,23.97055626,23.97517466
11/03/2023 22:00,23.97055626,23.97745885
11/03/2023 22:05,23.97055626,23.97968866
11/03/2023 22:10,23.97055626,23.98183307
11/03/2023 22:15,23.97055626,23.98386296
11/03/2023 22:20,23.97055626,23.98575123
11/03/2023 22:25,23.97055626,23.987473
11/03/2023 22:30,23.97055626,23.98900571
11/03/2023 22:35,23.97055626,23.99032925
11/03/2023 22:40,23.97055626,23.99142608
11/03/2023 22:45,23.97055626,23.99228125
11/03/2023 22:50,23.97055626,23.99288249
11/03/2023 22:55,23.97055626,23.99322025
11/03/2023 23:00,23.97055626,23.99328765
11/03/2023 23:05,23.97055626,23.99308055
11/03/2023 23:10,23.97055626,23.99259744
11/03/2023 23:15,23.97055626,23.99183945
11/03/2023 23:20,23.97055626,23.99081022
11/03/2023 23:25,23.97055626,23.98951583
11/03/2023 23:30,23.97055626,23.9879647
11/03/2023 23:35,23.97055626,23.98616743
11/03/2023 23:40,23.97055626,23.98413667
11/03/2023 23:45,23.97055626,23.98188696
11/03/2023 23:50,23.97055626,23.97943455
11/03/2023 23:55,23.97055626,23.97679722
12/03/2023 0:00,23.97055626,23.97399406
12/03/2023 0:05,23.97055626,23.97104531
12/03/2023 0:10,23.97055626,23.96797209
12/03/2023 0:15,23.97055626,23.96479622
12/03/2023 0:20,23.97055626,23.96154
12/03/2023 0:25,23.97055626,23.95822597
12/03/2023 0:30,24.11933899,23.95487669
12/03/2023 0:35,24.11933899,23.95151455
12/03/2023 0:40,24.11933899,23.94816151
12/03/2023 0:45,24.11933899,23.94483893
12/03/2023 0:50,24.11933899,23.94156735
12/03/2023 0:55,24.11933899,23.93836628
12/03/2023 1:00,24.11933899,23.93525408
,,23.93224772
,,23.92936267
,,23.92661276
,,23.92401001
,,23.9215646
,,23.91928472
,,23.91717651
,,23.91524406
,,23.9134893
,,23.91191205
,,23.91051001
,,23.90927879
,,23.90821196
,,23.90730111
,,23.90653595
,,23.9059044
,,23.90539273
,,23.90498569
,,23.90466666
,,23.9044178
,,23.90422025
,,23.90405433
,,23.90389972
,,23.90373563
,,23.90354109
,,23.9032951
,,23.90297688
,,23.90256607
,,23.90204294
,,23.90138865
,,23.90058538
,,23.8996166
,,23.89846722
,,23.89712379
,,23.89557467
,,23.89381016
,,23.89182268
,,23.88960687
,,23.88715969
,,23.88448056
,,23.88157134
,,23.87843648
,,23.87508299
,,23.87152044
,,23.86776101
